algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,train_preprocess_time,train_main_time,execute_preprocess_time,execute_main_time,execute_postprocess_time,status,error_message,repetition,hyper_params,hyper_params_id,ROC_AUC,RANGE_ROC_AUC,RANGE_PR_VOLUME
COF,GHL,47_Lev_corr_Temp_fault_seed_197_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/47_Lev_corr_Temp_fault_seed_197_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,GHL,48_Lev_corr_Temp_fault_seed_199_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/GHL/48_Lev_corr_Temp_fault_seed_199_vars_23/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,Genesis,genesis-anomalies,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,MULTIVARIATE,,,,,,Status.TIMEOUT,DockerTimeoutError('ghcr.io/timeeval/cof could not create results after <Duration 1 minute>'),1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,NASA-MSL,C-1,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.9733707904815674,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.5190329116750736,0.6470091876522356,0.22853797944657378
COF,NASA-MSL,C-2,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.5236639976501465,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.6820508126825771,0.7960147395532602,0.21839252632076117
COF,NASA-MSL,D-14,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.741421937942505,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.5247747747747747,0.5269759120530719,0.5675792641585856
COF,NASA-MSL,D-15,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.5280990600585938,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.5054843854927565,0.5358014696766826,0.3890001500407654
COF,NASA-MSL,D-16,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.526977062225342,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.6985237496758233,0.7074509745639,0.5771210479857178
COF,NASA-MSL,F-4,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,3.6656699180603027,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.3103298994203959,0.5024283336593285,0.021312554902049703
COF,NASA-MSL,F-5,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,4.141772985458374,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.4370158459206808,0.5719994674761244,0.07195232151667469
COF,NASA-MSL,F-7,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,5.363987922668457,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.5364538904994759,0.5625759952323647,0.13297996245906768
COF,NASA-MSL,F-8,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.6020991802215576,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.5232044119753617,0.5267871645304706,0.2595226442863664
COF,NASA-MSL,M-1,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/NASA-MSL/M-1/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,NASA-MSL,M-2,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/NASA-MSL/M-2/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,NASA-MSL,M-3,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.4624671936035156,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.6895902530602536,0.7053082367462877,0.21238043404145165
COF,NASA-MSL,M-4,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.4650440216064453,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.6992589240129577,0.7788528036217724,0.2295556015773516
COF,NASA-MSL,M-5,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.6160497665405273,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.5490348521909985,0.6291826848288075,0.18795113086476925
COF,NASA-MSL,M-6,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.4046647548675537,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.512191370804595,0.5181360995026424,0.28751373948602893
COF,NASA-MSL,M-7,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.445636034011841,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.810753776107538,0.7558207370150073,0.6254349102957417
COF,NASA-MSL,P-10,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,7.194275856018066,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.7668846291078972,0.8058853096500223,0.17667144297513093
COF,NASA-MSL,P-11,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,4.021545886993408,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.5895939766258707,0.6652113035842596,0.1453746443302493
COF,NASA-MSL,P-14,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,6.991147756576538,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.7554322208003255,0.7880438122868789,0.18650046525374048
COF,NASA-MSL,P-15,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,3.089646816253662,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.457201646090535,0.7077440746766075,0.021765613075018928
COF,NASA-MSL,S-2,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.324744939804077,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.6363636363636364,0.5393400015752067,0.5700770369108334
COF,NASA-MSL,T-12,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.6217169761657715,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.2291178249680553,0.42079644345682676,0.04092112893493857
COF,NASA-MSL,T-13,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.6870310306549072,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.5359648067981402,0.687872119160442,0.3396005885250801
COF,NASA-MSL,T-4,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.558897018432617,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.5289855072463768,0.527670140390673,0.5465938149992476
COF,NASA-MSL,T-5,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.5318708419799805,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.5961538461538461,0.5170450072796612,0.5265039719011366
COF,NASA-MSL,T-8,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.274549722671509,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.5222854138126669,0.547366371886536,0.21673507083615975
COF,NASA-MSL,T-9,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,UNIVARIATE,,,,2.2564499378204346,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.7986897502903598,0.9187675918448154,0.44765248527530216
COF,Occupancy,room-occupancy-0,UNSUPERVISED,MULTIVARIATE,SUPERVISED,MULTIVARIATE,,,,3.1897969245910645,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.5068601284884018,0.6396456801437719,0.5059757227156915
COF,Occupancy,room-occupancy-1,UNSUPERVISED,MULTIVARIATE,SUPERVISED,MULTIVARIATE,,,,17.845169067382812,,Status.OK,,1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,0.4961497954154121,0.6444951073230367,0.29064853722940287
COF,MGAB,1,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/MGAB/1/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,MGAB,10,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/MGAB/10/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,MGAB,2,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/MGAB/2/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,MGAB,3,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/MGAB/3/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,MGAB,4,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/MGAB/4/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,MGAB,5,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/MGAB/5/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,MGAB,6,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/MGAB/6/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,MGAB,7,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/MGAB/7/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,MGAB,8,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/MGAB/8/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
COF,MGAB,9,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/COF/507aaea1141c95e8718e71d965e42aa9/MGAB/9/1!"")",1,"{""n_neighbors"": 50, ""random_state"": 42}",507aaea1141c95e8718e71d965e42aa9,,,
k-Means,CalIt2,CalIt2-traffic,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,MULTIVARIATE,,,,29.598703145980835,,Status.OK,,1,"{""anomaly_window_size"": 19, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,0.9221322669922997,0.9214413965021229,0.5572664276297001
k-Means,Metro,metro-traffic-volume,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,MULTIVARIATE,,,,,,Status.TIMEOUT,DockerTimeoutError('ghcr.io/timeeval/kmeans could not create results after <Duration 1 minute>'),1,"{""anomaly_window_size"": 3, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,Dodgers,101-freeway-traffic,UNSUPERVISED,MULTIVARIATE,UNSUPERVISED,UNIVARIATE,,,,,,Status.TIMEOUT,DockerTimeoutError('ghcr.io/timeeval/kmeans could not create results after <Duration 1 minute>'),1,"{""anomaly_window_size"": 379, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,01_Lev_fault_Temp_corr_seed_11_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/01_Lev_fault_Temp_corr_seed_11_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,02_Lev_fault_Temp_corr_seed_17_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/02_Lev_fault_Temp_corr_seed_17_vars_23/1!"")",1,"{""anomaly_window_size"": 145, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,03_Lev_fault_Temp_corr_seed_19_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/03_Lev_fault_Temp_corr_seed_19_vars_23/1!"")",1,"{""anomaly_window_size"": 145, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,04_Lev_fault_Temp_corr_seed_23_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/04_Lev_fault_Temp_corr_seed_23_vars_23/1!"")",1,"{""anomaly_window_size"": 145, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,05_Lev_fault_Temp_corr_seed_27_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/05_Lev_fault_Temp_corr_seed_27_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,06_Lev_fault_Temp_corr_seed_29_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/06_Lev_fault_Temp_corr_seed_29_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,07_Lev_fault_Temp_corr_seed_31_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/07_Lev_fault_Temp_corr_seed_31_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,08_Lev_fault_Temp_corr_seed_33_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/08_Lev_fault_Temp_corr_seed_33_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,09_Lev_fault_Temp_corr_seed_37_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/09_Lev_fault_Temp_corr_seed_37_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,10_Lev_fault_Temp_corr_seed_39_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/10_Lev_fault_Temp_corr_seed_39_vars_23/1!"")",1,"{""anomaly_window_size"": 145, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,11_Lev_fault_Temp_corr_seed_41_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/11_Lev_fault_Temp_corr_seed_41_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,12_Lev_fault_Temp_corr_seed_43_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/12_Lev_fault_Temp_corr_seed_43_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,13_Lev_fault_Temp_corr_seed_666_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/13_Lev_fault_Temp_corr_seed_666_vars_23/1!"")",1,"{""anomaly_window_size"": 145, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,14_Lev_fault_Temp_corr_seed_47_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/14_Lev_fault_Temp_corr_seed_47_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,15_Lev_fault_Temp_corr_seed_49_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/15_Lev_fault_Temp_corr_seed_49_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,16_Lev_fault_Temp_corr_seed_53_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/16_Lev_fault_Temp_corr_seed_53_vars_23/1!"")",1,"{""anomaly_window_size"": 144, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
k-Means,GHL,17_Lev_fault_Temp_corr_seed_57_vars_23,UNSUPERVISED,MULTIVARIATE,SEMI_SUPERVISED,MULTIVARIATE,,,,,,Status.ERROR,"DockerAlgorithmFailedError(""Status '1', please consider log files in /Users/wadimoughanim/Documents/education/Master_MVA/MVA_MLTS/mlts_timeeval_project/results/2024_01_08_23_54_58/k-Means/cfa90897b46b014c796de1ba98df27f8/GHL/17_Lev_fault_Temp_corr_seed_57_vars_23/1!"")",1,"{""anomaly_window_size"": 145, ""n_clusters"": 50, ""n_jobs"": 1, ""random_state"": 42, ""stride"": 1}",cfa90897b46b014c796de1ba98df27f8,,,
